P1	P2	P3	chr	d_stat	z_score	admix_f	f_ci_lower	f_ci_upper
melastigma	HdrR	MIKK	5	0.8609946019918693	52.94294365964524	0.6241430486518914	0.5565434996825663	0.6917425976212165
melastigma	HdrR	MIKK	6	0.8705373384059476	41.86252752049442	0.6405422528837299	0.5497027975775585	0.7313817081899013
melastigma	HdrR	MIKK	7	0.8162217637067245	41.02472610870688	0.526203118565211	0.45807557404501476	0.5943306630854072
melastigma	HdrR	MIKK	8	0.8279841049271858	31.597785882208413	0.5541405161208098	0.4556417251226043	0.6526393071190153
melastigma	HdrR	MIKK	9	0.8768665657919009	67.4886828179168	0.678887580541519	0.6112234959217047	0.7465516651613333
melastigma	HdrR	MIKK	10	0.9235304895289825	113.97466025373974	0.782711883646448	0.7431448300337217	0.8222789372591742
melastigma	HdrR	MIKK	11	0.855792548691154	69.00691563732488	0.6108701672715792	0.5579268382652856	0.6638134962778728
melastigma	HdrR	MIKK	12	0.8611743646130097	55.464167960195155	0.6466127428421807	0.5644990752419007	0.7287264104424608
melastigma	HdrR	MIKK	13	0.8440643634552537	48.53475665200483	0.5893873984515294	0.5078189797303105	0.6709558171727483
melastigma	HdrR	MIKK	14	0.8867337146867806	79.13776381962676	0.6948102164647663	0.6306427992955347	0.7589776336339978
melastigma	HdrR	MIKK	15	0.8850935548452813	66.92422760592179	0.657701860126142	0.5992199892534784	0.7161837309988055
melastigma	HdrR	MIKK	16	0.8775745869119734	44.79944414871935	0.661344984421449	0.5853407464578291	0.7373492223850688
melastigma	HdrR	MIKK	17	0.8908760623150495	59.47120756658322	0.6618343217493555	0.586552339167896	0.7371163043308151
melastigma	HdrR	MIKK	18	0.8663040663811991	57.13417711201444	0.6965248309792604	0.6423187760349142	0.7507308859236067
melastigma	HdrR	MIKK	19	0.8457427034850229	44.2496725977085	0.6277814480600216	0.5486224582329994	0.7069404378870437
melastigma	HdrR	MIKK	20	0.8779376123277252	45.85510592669903	0.6431940125600536	0.5679568585912897	0.7184311665288174
melastigma	HdrR	MIKK	21	0.9076925959070745	76.44576925974599	0.745845542657082	0.6888010305963715	0.8028900547177925
melastigma	HdrR	MIKK	22	0.8548482895705757	33.89880739015324	0.5925354370194503	0.4986275323437729	0.6864433416951278
melastigma	HdrR	MIKK	23	0.9060302065055544	87.41215385106493	0.7714122373136325	0.7310639203726915	0.8117605542545735
melastigma	HdrR	MIKK	24	0.8892751465835681	69.48116798460684	0.6870643519238575	0.6355810579625385	0.7385476458851765
melastigma	HNI	MIKK	all	0.5698122840867412	52.99052611380027	0.1672985167873799	0.15512067305380467	0.17947636052095511
melastigma	HNI	MIKK	1	0.4772689131032957	13.201747993899856	0.09876327036638406	0.07798703759734332	0.1195395031354248
melastigma	HNI	MIKK	2	0.44310495008259754	6.6131323010943275	0.11903279263201774	0.07177194968531382	0.16629363557872168
melastigma	HNI	MIKK	3	0.7223640112418989	32.40640550508592	0.2962823479266282	0.266548751219198	0.3260159446340584
melastigma	HNI	MIKK	4	0.4189393855294494	5.728263754089176	0.09220857097639265	0.04629087733259092	0.1381262646201944
melastigma	HNI	MIKK	5	0.7048848877611749	34.99406603481316	0.28566662108876745	0.2612581548188932	0.3100750873586417
melastigma	HNI	MIKK	6	0.6974138613685429	23.937444688174498	0.2746367772160856	0.248220865507742	0.30105268892442916
melastigma	HNI	MIKK	7	0.6731466379270951	26.72469873353387	0.2718082824337025	0.24436414851836966	0.2992524163490353
melastigma	HNI	MIKK	8	0.613157373472937	16.081074804030045	0.22653334925624452	0.17277354925939392	0.2802931492530951
melastigma	HNI	MIKK	9	0.7073858512554504	31.394464071919145	0.28774249653347245	0.2596278765462632	0.3158571165206817
melastigma	HNI	MIKK	10	0.44444438046731694	9.791501500333519	0.08913442206818051	0.062283596256869196	0.11598524787949183
melastigma	HNI	MIKK	11	0.7151973317697923	24.520555161451263	0.306304821429061	0.2702855883856638	0.34232405447245823
melastigma	HNI	MIKK	12	0.6314572205793955	16.753966621489255	0.2270474403286283	0.17914924075678126	0.2749456399004753
melastigma	HNI	MIKK	13	0.6659431286953341	31.686099496743484	0.2709657682219842	0.2417965073792493	0.3001350290647191
melastigma	HNI	MIKK	14	0.6470011147806141	17.693215501925604	0.233016150694191	0.17854380510484483	0.2874884962835372
melastigma	HNI	MIKK	15	0.49730633300464605	7.568373701901868	0.1289488743280075	0.07150247077879979	0.18639527787721522
melastigma	HNI	MIKK	16	0.5510024058760072	12.072372024543741	0.15859944008639623	0.09977378927153385	0.2174250909012586
melastigma	HNI	MIKK	17	0.6279903668302766	15.964397390754725	0.20409368771800923	0.14878355582004066	0.2594038196159778
melastigma	HNI	MIKK	18	0.42652304113452516	4.256838328187316	0.12487982336976161	0.0401091251155008	0.20965052162402242
melastigma	HNI	MIKK	19	0.5431795598328271	9.505089813539074	0.17885676415812507	0.11445183088979112	0.24326169742645903
melastigma	HNI	MIKK	20	0.538749922112279	10.596849521243612	0.14294001645911908	0.09261748886093507	0.1932625440573031
melastigma	HNI	MIKK	21	0.4555016793777406	8.864639087864546	0.0969304562069645	0.06407355331308093	0.12978735910084807
melastigma	HNI	MIKK	22	0.6525672659033299	25.320714484420524	0.2474662060612358	0.20670955079461573	0.28822286132785585
melastigma	HNI	MIKK	23	0.2938225672124837	7.6203402215394345	0.05230748493070256	0.03781263570621725	0.06680233415518787
melastigma	HNI	MIKK	24	0.559223651455849	10.569076777713189	0.16091483712077279	0.09887823801619411	0.22295143622535146
melastigma	HSOK	MIKK	all	0.6340098344840709	86.22284586171601	0.22377888654159706	0.21569214404973694	0.23186562903345717
melastigma	HSOK	MIKK	1	0.670671954649412	26.094082129013795	0.2251519746906878	0.20182856187820206	0.24847538750317352
melastigma	HSOK	MIKK	2	0.5844322430094157	10.088900517008467	0.21198652493808917	0.15366410034603611	0.27030894953014223
melastigma	HSOK	MIKK	3	0.7246783661569188	35.71837490765331	0.29539322092873227	0.2670686508414812	0.32371779101598336
melastigma	HSOK	MIKK	4	0.588999441291576	16.653540017397845	0.18280134990605676	0.15066635825132724	0.21493634156078628
melastigma	HSOK	MIKK	5	0.6752264664532763	23.744316559230466	0.2637233257731502	0.231361832370792	0.29608481917550844
melastigma	HSOK	MIKK	6	0.6641428929070224	20.991926358725532	0.2529162134043919	0.2232785953491575	0.2825538314596263
melastigma	HSOK	MIKK	7	0.6769092084665372	29.9606343579574	0.27040984318217304	0.24856755360016736	0.2922521327641787
melastigma	HSOK	MIKK	8	0.6238513802921954	18.273188322884216	0.24529427035465115	0.20543194490666292	0.28515659580263936
melastigma	HSOK	MIKK	9	0.6872294450115531	24.468360796249357	0.27030593917929147	0.2398903743836235	0.3007215039749594
melastigma	HSOK	MIKK	10	0.6580594622134284	26.012485549645824	0.21369839694979306	0.18874194582397114	0.238654848075615
melastigma	HSOK	MIKK	11	0.6890778682338174	24.713152747884013	0.27583078423420826	0.2351974108055804	0.31646415766283614
melastigma	HSOK	MIKK	12	0.6241260566702634	16.866031807799466	0.22712040590581425	0.18664762688792752	0.267593184923701
melastigma	HSOK	MIKK	13	0.6606669875302673	28.68131505847071	0.25745501313631897	0.23256790227471993	0.28234212399791797
melastigma	HSOK	MIKK	14	0.6738618079621472	22.43141947166468	0.25297603669767055	0.2127353128869079	0.2932167605084332
melastigma	HSOK	MIKK	15	0.5933423766215778	15.832906820813854	0.19484514668051944	0.15548179098750273	0.23420850237353616
melastigma	HSOK	MIKK	16	0.6047953162338195	20.161165880766234	0.21078979803022124	0.17940293915278374	0.24217665690765874
melastigma	HSOK	MIKK	17	0.6617283141332017	22.546162960393787	0.23725196667331197	0.19568412808935173	0.2788198052572722
melastigma	HSOK	MIKK	18	0.5197518221948048	9.060135223633496	0.18422906241545378	0.12202558806175912	0.24643253676914845
melastigma	HSOK	MIKK	19	0.5804501223002461	12.820970715535918	0.21463344834558906	0.1513713374073447	0.2778955592838334
melastigma	HSOK	MIKK	20	0.6315543493176955	14.924779520206084	0.21868437586791323	0.17637306845751943	0.260995683278307
melastigma	HSOK	MIKK	21	0.6288794102110503	20.078912181665594	0.20326728641468045	0.17403884724386	0.23249572558550088
melastigma	HSOK	MIKK	22	0.6416300983867341	24.918375633817174	0.23911136687415194	0.19661669833802253	0.28160603541028134
melastigma	HSOK	MIKK	23	0.5304001357728969	14.049876517923026	0.15486481702277263	0.1274613376179559	0.18226829642758938
melastigma	HSOK	MIKK	24	0.6312629464572772	26.633004141992465	0.22007430245786	0.19054098365909297	0.24960762125662703
