P1	P2	chr	d_stat	z_score	admix_f	f_ci_lower	f_ci_upper
HdrR	HNI	all	-0.770880469055354	-53.5517868314081	-1.87748646528521	-2.11779783332521	-1.6371750972452
HdrR	HNI	1	-0.868376157957604	-29.322192854921	-3.51654337738253	-3.22262509742877	-0.532347833141636
HdrR	HNI	2	-0.786253190767001	-10.5572769875463	-2.86987208144707	-4.01181558515505	0.256842654584643
HdrR	HNI	3	-0.569156553076428	-6.32264708595155	-0.717845226861995	-2.2826357146382	-1.47233721593221
HdrR	HNI	4	-0.85730537494201	-25.2865127497915	-3.05812481498912	-3.2398320611162	-0.515140869454207
HdrR	HNI	5	-0.692748761756911	-8.13430657752392	-1.01404589269867	-2.51110868133335	-1.24386424923706
HdrR	HNI	6	-0.574793710857154	-6.69780758397289	-0.755836661037636	-2.30451226158904	-1.45046066898137
HdrR	HNI	7	-0.517616617862055	-6.40362276125499	-0.54531128015517	-2.11718021442068	-1.63779271614973
HdrR	HNI	8	-0.773301427740438	-9.96286464268268	-1.68125037302356	-3.05016244593694	-0.704810484633468
HdrR	HNI	9	-0.589345305682494	-4.99478959023479	-0.914509833187422	-2.60882888483317	-1.14614404573724
HdrR	HNI	10	-0.932131193860307	-70.6230860266793	-6.33788376573558	-4.01826217171963	0.263289241149217
HdrR	HNI	11	-0.535065093188389	-4.43509844871692	-0.637566296813956	-2.43176826056073	-1.32320467000968
HdrR	HNI	12	-0.825998204617616	-26.1152635611197	-2.44565453988274	-3.24766234110357	-0.507310589466844
HdrR	HNI	13	-0.506136985015088	-4.53055774267553	-0.639922040542714	-2.33451220352663	-1.42046072704378
HdrR	HNI	14	-0.878384718078483	-32.6686674419626	-3.45489733427396	-3.61197127534541	-0.143001655225004
HdrR	HNI	15	-0.735947662582613	-10.4543313590842	-1.65610869526602	-2.76789017140635	-0.987082759164062
HdrR	HNI	16	-0.66992552633405	-9.96833118899065	-1.14633444436209	-2.42020514130867	-1.33476778926174
HdrR	HNI	17	-0.874932080330913	-14.5517404010273	-2.97529642707369	-4.13395955461039	0.378986624039977
HdrR	HNI	18	-0.710383091520415	-6.2999733272818	-1.82481178948085	-3.37964059896699	-0.375332331603421
HdrR	HNI	19	-0.657725955755093	-10.8337779859931	-1.28997469904168	-2.52323980195087	-1.23173312861954
HdrR	HNI	20	-0.632335334062804	-4.31447037960073	-0.963638512304778	-2.80183962420117	-0.953133306369244
HdrR	HNI	21	-0.888960326590661	-38.2261656307706	-3.65595164112214	-3.69245074993428	-0.0625221806361254
HdrR	HNI	22	-0.583562049395346	-8.17409227856954	-0.632960114182985	-2.19834326149726	-1.55662966907315
HdrR	HNI	23	-0.783258315364054	-10.602074082683	-2.49429445377029	-3.46540602408933	-0.28956690648108
HdrR	HNI	24	-0.850344205252259	-18.1651595654175	-2.80711974336618	-3.67328097445896	-0.081691956111452
HdrR	HSOK	all	-0.790649975972568	-57.5725869237592	-1.8528038486662	-2.08846514746051	-1.6171425498719
HdrR	HSOK	1	-0.855922459533558	-23.4758680707044	-2.94540562423566	-3.21024398748058	-0.495363709851825
HdrR	HSOK	2	-0.885918950678014	-36.5661644953486	-4.07350152929298	-3.99772734119648	0.292119643864073
HdrR	HSOK	3	-0.54803049394422	-4.57042433863336	-0.667868813217472	-2.32767968406646	-1.37792801326594
HdrR	HSOK	4	-0.869233206402673	-32.7116948316604	-2.78198173380711	-3.03244253763019	-0.673165159702216
HdrR	HSOK	5	-0.697524237499633	-10.0298837876397	-1.01068586165972	-2.3865749685413	-1.31903272879111
HdrR	HSOK	6	-0.688820308784512	-9.56474443771514	-0.956125696776694	-2.44519740316078	-1.26041029417163
HdrR	HSOK	7	-0.323452583250709	-2.33941826301256	-0.298095271550393	-2.14756612668872	-1.55804157064368
HdrR	HSOK	8	-0.709271314112273	-10.1395235794096	-1.31126827097907	-2.58711952196589	-1.11848817536651
HdrR	HSOK	9	-0.587114415249549	-5.09367959210049	-0.900134139935476	-2.55661330430908	-1.14899439302333
HdrR	HSOK	10	-0.879005413355163	-24.337294324758	-4.28444954870703	-3.80391430023707	0.0983066029046618
HdrR	HSOK	11	-0.539403443874175	-5.83320040630022	-0.727044326491391	-2.29288627497394	-1.41272142235847
HdrR	HSOK	12	-0.822246694654435	-22.2465397011921	-2.24993966019554	-2.98751804800142	-0.718089649330984
HdrR	HSOK	13	-0.659204698570983	-6.13953891304587	-0.895892434489867	-2.52381026803793	-1.18179742929447
HdrR	HSOK	14	-0.880010902636647	-21.6550890271572	-3.33141999771713	-3.58473851505792	-0.120869182274489
HdrR	HSOK	15	-0.85520157760454	-17.2262144736873	-2.24037329639778	-3.08054655905047	-0.62506113828194
HdrR	HSOK	16	-0.784907218211824	-14.7117259815834	-1.4473243081398	-2.52406903163458	-1.18153866569783
HdrR	HSOK	17	-0.846814510989187	-12.1336377873944	-2.54963751386165	-3.99195645236402	0.286348755031619
HdrR	HSOK	18	-0.737982707425907	-7.54432098853411	-1.90035018914449	-3.41226161690885	-0.293346080423559
HdrR	HSOK	19	-0.520035735532336	-3.073829081512	-0.77678905101361	-2.91018014087169	-0.79542755646072
HdrR	HSOK	20	-0.742890344098598	-10.8247403978665	-1.14157441226379	-2.51669076427401	-1.1889169330584
HdrR	HSOK	21	-0.895193322253746	-38.4645708103827	-3.51948891256483	-3.59784064083538	-0.107767056497029
HdrR	HSOK	22	-0.712902802380137	-16.4660235542391	-0.820122662151722	-2.15700014711741	-1.54860755021499
HdrR	HSOK	23	-0.882084909153047	-27.5959486723847	-3.19411481819957	-3.55634983627649	-0.149257861055914
HdrR	HSOK	24	-0.897923481722586	-34.1149225022161	-3.07707716105358	-3.59221167701476	-0.113396020317647
HdrR	javanicus	all	-0.955905877681145	-458.043602832409	-3.98332161384322	-4.39268932964655	-3.57395389803989
HdrR	javanicus	1	-0.976831936198837	-479.338257678452	-7.66727268086986	-6.13721774277368	-1.82942548491276
HdrR	javanicus	2	-0.972042319918832	-148.05719292022	-8.32633529003596	-7.5103699906403	-0.456273237046141
HdrR	javanicus	3	-0.935637475507246	-112.244401655911	-2.74526853905985	-5.09129987230103	-2.87534335538541
HdrR	javanicus	4	-0.96590965624292	-136.445561282042	-4.56912095839801	-6.22359886161686	-1.74304436606958
HdrR	javanicus	5	-0.947242566609058	-79.0831355620587	-3.14552512972014	-5.66528145661539	-2.30136177107105
HdrR	javanicus	6	-0.947880316563521	-63.6604119390001	-3.19098420851064	-6.17244557674545	-1.79419765094099
HdrR	javanicus	7	-0.914920797515208	-87.158079420506	-1.85531470221719	-4.61345396899033	-3.35318925869611
HdrR	javanicus	8	-0.893659575859713	-37.4970498696631	-1.97227850245341	-5.07371239146867	-2.89293083621777
HdrR	javanicus	9	-0.934969356497121	-99.7768393631573	-3.08103200730213	-5.29875944029567	-2.66788378739077
HdrR	javanicus	10	-0.975982197899031	-231.004731960532	-7.011005832784	-6.45960703122463	-1.50703619646181
HdrR	javanicus	11	-0.912437787593731	-69.7719919292793	-1.92293730435498	-4.78081881136211	-3.18582441632432
HdrR	javanicus	12	-0.960777257490006	-150.147838586865	-5.58667927378794	-6.86672345824686	-1.09991976943958
HdrR	javanicus	13	-0.920390526406316	-74.3096624885513	-1.87810009971735	-4.74346797428706	-3.22317525339938
HdrR	javanicus	14	-0.965740609304438	-129.334785253184	-5.25294346932763	-6.58324132771898	-1.38340189996746
HdrR	javanicus	15	-0.934104873086371	-80.2011400058111	-2.5381496524659	-4.96755600641308	-2.99908722127335
HdrR	javanicus	16	-0.949008502772659	-73.9403810846706	-3.52831981920011	-5.26381957394471	-2.70282365374173
HdrR	javanicus	17	-0.954104875508944	-77.1600778859616	-2.94036354551489	-5.37508483629749	-2.59155839138895
HdrR	javanicus	18	-0.953394256897222	-120.859057021073	-4.90532999249062	-5.9964586676351	-1.97018456005134
HdrR	javanicus	19	-0.954640576528428	-164.240292759364	-4.19035528131656	-5.28360245558068	-2.68304077210576
HdrR	javanicus	20	-0.9517474474172	-68.4751559941707	-3.07261782620222	-5.72891751012374	-2.2377257175627
HdrR	javanicus	21	-0.974907804161124	-261.858223919989	-7.6797002420162	-6.7705232137867	-1.19612001389974
HdrR	javanicus	22	-0.912189254544238	-48.0204239182312	-1.67554237624191	-4.73364074043242	-3.23300248725402
HdrR	javanicus	23	-0.979655024517511	-291.496447367487	-7.78930352122892	-7.0412737598962	-0.925369467790244
HdrR	javanicus	24	-0.948994781856195	-60.1147128838444	-3.73450922612697	-6.5045115359958	-1.46213169169064
HdrR	melastigma	all	-0.940306039824329	-339.605922233014	-3.47139340532702	-3.80614376989338	-3.13664304076067
HdrR	melastigma	1	-0.969980970226467	-202.20729633167	-6.62819174323782	-5.37905677445777	-1.56373003619628
HdrR	melastigma	2	-0.955704763614199	-134.236340111071	-7.49628563480041	-6.34624522823126	-0.596541582422782
HdrR	melastigma	3	-0.9195474330625	-70.1540864563089	-2.36281005495343	-4.47417873886706	-2.46860807178698
HdrR	melastigma	4	-0.966240252840849	-194.984464286215	-4.89959132369655	-5.49119302639884	-1.4515937842552
HdrR	melastigma	5	-0.941563760610037	-70.3230455014039	-3.28090932712984	-5.04354163261014	-1.8992451780439
HdrR	melastigma	6	-0.932543598128177	-56.2179222278719	-2.97679950301352	-5.11808344114008	-1.82470336951397
HdrR	melastigma	7	-0.891778445836996	-62.2876108113861	-1.60924088984296	-3.91400634526827	-3.02878046538577
HdrR	melastigma	8	-0.914437242789889	-45.3324010167314	-2.34326123988246	-4.53006620596041	-2.41272060469363
HdrR	melastigma	9	-0.91406817336209	-76.6134176432089	-2.74751224018498	-4.46551605512897	-2.47727075552508
HdrR	melastigma	10	-0.969422204325473	-239.935442337761	-7.27270494227	-5.96595390727426	-0.976832903379786
HdrR	melastigma	11	-0.889569394506408	-51.4327217161266	-1.85421118859812	-4.0896768310738	-2.85310997958025
HdrR	melastigma	12	-0.915573824229611	-49.2134156405964	-2.84940763328961	-5.2032372749685	-1.73954953568554
HdrR	melastigma	13	-0.893434472590044	-53.4984094838859	-1.75405846989564	-4.1426511667187	-2.80013564393534
HdrR	melastigma	14	-0.933430490927522	-57.8165919430396	-3.6072136777638	-5.34159762806893	-1.60118918258512
HdrR	melastigma	15	-0.938604037346454	-95.2453325905795	-2.65276675265362	-4.39275909662192	-2.55002771403212
HdrR	melastigma	16	-0.916281872561253	-45.7381569059807	-2.54930855390052	-4.60197878076737	-2.34080802988667
HdrR	melastigma	17	-0.952740591383942	-80.1878803899429	-3.76742475951012	-5.68881113197248	-1.25397567868157
HdrR	melastigma	18	-0.924100203307128	-68.0970617591949	-3.93346124652108	-5.03263231439145	-1.91015449626259
HdrR	melastigma	19	-0.920709944982677	-66.1839469547241	-2.80247393303306	-4.57892985735852	-2.36385695329552
HdrR	melastigma	20	-0.903841342266106	-33.1497597118936	-2.02257549845776	-4.52381011571964	-2.41897669493441
HdrR	melastigma	21	-0.967572190132711	-131.493169000485	-5.73516245080803	-6.05546742571713	-0.887319384936914
HdrR	melastigma	22	-0.877623097524392	-37.7318729420938	-1.45659343508307	-4.02346243300851	-2.91932437764553
HdrR	melastigma	23	-0.961378411512943	-72.5001637206658	-6.06876739883998	-7.05558285222751	0.112796041573465
HdrR	melastigma	24	-0.934194248236406	-64.6081120363692	-3.30796963538038	-5.27533740106307	-1.66744940959098
HNI	HdrR	all	0.770880469055354	53.5517868314081	0.652474473098562	0.623429607305991	0.681519338891133
HNI	HdrR	1	0.868376157957604	29.322192854921	0.77859174230282	0.587559212850979	0.717389733346144
HNI	HdrR	2	0.786253190767001	10.5572769875463	0.741593525844382	0.522965463322347	0.781983482874777
HNI	HdrR	3	0.569156553076428	6.32264708595155	0.417875379945195	0.516300808912303	0.78864813728482
HNI	HdrR	4	0.85730537494201	25.2865127497915	0.753580768066474	0.57122959764533	0.733719348551793
HNI	HdrR	5	0.692748761756911	8.13430657752392	0.503486984271209	0.492037029281553	0.812911916915571
HNI	HdrR	6	0.574793710857154	6.69780758397289	0.430470941750905	0.512330567752695	0.792618378444429
HNI	HdrR	7	0.517616617862055	6.40362276125499	0.35288118786036	0.550668783342522	0.754280162854601
HNI	HdrR	8	0.773301427740438	9.96286464268268	0.627039678926988	0.473704919384201	0.831244026812923
HNI	HdrR	9	0.589345305682494	4.99478959023479	0.477673092785779	0.467027789267575	0.837921156929548
HNI	HdrR	10	0.932131193860307	70.6230860266793	0.86372092664243	0.612681864431214	0.69226708176591
HNI	HdrR	11	0.535065093188389	4.43509844871692	0.389337700741889	0.466211857990727	0.838737088206397
HNI	HdrR	12	0.825998204617616	26.1152635611197	0.709779379091779	0.537957905369501	0.766991040827622
HNI	HdrR	13	0.506136985015088	4.53055774267553	0.390214915540094	0.4827789559851	0.822169990212023
HNI	HdrR	14	0.878384718078483	32.6686674419626	0.775527935895076	0.561382829284897	0.743566116912226
HNI	HdrR	15	0.735947662582613	10.4543313590842	0.623509383564649	0.523520797105455	0.781428149091669
HNI	HdrR	16	0.66992552633405	9.96833118899065	0.5340893854512	0.53353302445276	0.771415921744363
HNI	HdrR	17	0.874932080330913	14.5517404010273	0.748446432022147	0.484973874121635	0.819975072075488
HNI	HdrR	18	0.710383091520415	6.2999733272818	0.64599411411272	0.4525641664713	0.852384779725824
HNI	HdrR	19	0.657725955755093	10.8337779859931	0.563313952587125	0.533466192595262	0.771482753601861
HNI	HdrR	20	0.632335334062804	4.31447037960073	0.490741297986526	0.414805212185816	0.890143734011307
HNI	HdrR	21	0.888960326590661	38.2261656307706	0.785221136927662	0.573485433394829	0.731463512802294
HNI	HdrR	22	0.583562049395346	8.17409227856954	0.387615171176225	0.528912574575311	0.776036371621812
HNI	HdrR	23	0.783258315364054	10.602074082683	0.71381919491043	0.528385355624134	0.776563590572989
HNI	HdrR	24	0.850344205252259	18.1651595654175	0.737334240210732	0.524762396017244	0.78018655017988
HNI	HSOK	all	0.219163134482739	9.07852024775849	0.035297180370631	0.0279697625444591	0.0426245981968028
HNI	HSOK	1	0.574641478388177	11.0600508821142	0.10048687656741	0.0114934202794866	0.0591009404617754
HNI	HSOK	2	0.245122653713806	3.45237319163395	0.0418609712848137	0.010447931935366	0.060146428805896
HNI	HSOK	3	-0.0657019828617036	-1.85904100472386	-0.010048119639364	0.0239122313331635	0.0466821294080985
HNI	HSOK	4	0.41884257591385	4.04420514478082	0.0685889264684723	0.00510978321951974	0.0654845775217422
HNI	HSOK	5	-0.0201663152624285	-0.486759728221263	-0.00353833567734597	0.0238303385972474	0.0467640221440146
HNI	HSOK	6	-0.176009424651075	-3.74778286020488	-0.0332945976665241	0.0111963280765401	0.0593980326647218
HNI	HSOK	7	-0.100064181826852	-1.04713995526538	-0.025164626259525	-0.013761156732283	0.0843555174735449
HNI	HSOK	8	0.0521244805659382	0.839696122190635	0.00793769317014632	0.0182695419544634	0.0523248187867986
HNI	HSOK	9	-0.143615052765248	-3.92412418018751	-0.0296693218034365	0.0167030288426788	0.0538913318985831
HNI	HSOK	10	0.695120994799083	22.1907696062266	0.101637358525811	0.0159014737771886	0.0546928869640734
HNI	HSOK	11	-0.100980897985723	-2.78288594535404	-0.0176724870986679	0.0226621698517642	0.0479321908894978
HNI	HSOK	12	-0.0996006575016425	-1.80755740891355	-0.0158550282646606	0.018191860391829	0.052402500349433
HNI	HSOK	13	-0.0735209407651047	-1.28834506087806	-0.0100642301766498	0.0196017263298029	0.050992634411459
HNI	HSOK	14	0.0445678128846408	0.6952725472223	0.0056821729533337	0.022248564240498	0.048345796500764
HNI	HSOK	15	0.271167133660761	3.35682662796818	0.0317066672405956	0.0144992670448717	0.0560950936963903
HNI	HSOK	16	0.194918894341731	2.12479537615728	0.0309992986867323	0.00782277313266831	0.0627715876085937
HNI	HSOK	17	0.345172544915559	2.29565657935584	0.0387932436791584	0.00717824570128994	0.063416115039972
HNI	HSOK	18	0.131270687866885	2.22770190904934	0.0261076444956105	0.017581379643163	0.0530129810980989
HNI	HSOK	19	0.165511898627381	2.88839479449559	0.0358117018130155	0.010307432649975	0.060286928091287
HNI	HSOK	20	0.230991144774347	2.10517765288633	0.0446536976999983	-0.00267986185906345	0.0732742226003254
HNI	HSOK	21	0.456600858292779	4.59653299790579	0.0793423732763914	0.00204095631145958	0.0685534044298024
HNI	HSOK	22	-0.135295116035423	-1.94500605543174	-0.0226003341843063	0.0120580939647763	0.0585362667764857
HNI	HSOK	23	0.273451238752241	1.34972324531635	0.0423093546990552	-0.016578774901431	0.087173135642693
HNI	HSOK	24	0.0853221336011897	0.872470350296302	0.0108188315409441	0.012672105144012	0.05792225559725
HNI	javanicus	all	-0.775148266415765	-114.035294690408	-0.322900445159008	-0.353537194237723	-0.292263696080293
HNI	javanicus	1	-0.669137569494323	-30.469446506096	-0.150566272671908	-0.354718943064155	-0.291081947253861
HNI	javanicus	2	-0.757544212641884	-22.3944036331992	-0.286768324442294	-0.454147772623358	-0.191653117694658
HNI	javanicus	3	-0.834737893089087	-79.8108276220621	-0.597238444619187	-0.399119996690375	-0.246680893627642
HNI	javanicus	4	-0.687898580298038	-20.8540042010686	-0.184708548635032	-0.382348656263471	-0.263452234054545
HNI	javanicus	5	-0.854741978811991	-65.0692858673045	-0.640251442765665	-0.393901658116043	-0.251899232201974
HNI	javanicus	6	-0.86932196490914	-86.7667882399252	-0.633728505837801	-0.367272006431453	-0.278528883886564
HNI	javanicus	7	-0.823118660698751	-56.8465415625269	-0.573536382289285	-0.398577511988378	-0.247223378329639
HNI	javanicus	8	-0.766121636390051	-20.2036761390497	-0.397322260061749	-0.571143668080755	-0.0746572222372612
HNI	javanicus	9	-0.820897525082614	-83.840836941199	-0.571516346600962	-0.380859955206961	-0.264940935111055
HNI	javanicus	10	-0.702889666319704	-19.2014995416761	-0.176576769939301	-0.385867492603099	-0.259933397714917
HNI	javanicus	11	-0.848908608955646	-60.1610466265369	-0.760887689332219	-0.442562844907523	-0.203238045410494
HNI	javanicus	12	-0.845840671946879	-61.5065175954348	-0.637959283646462	-0.449637491361772	-0.196163398956244
HNI	javanicus	13	-0.824833727566228	-46.4089789230058	-0.578008768253271	-0.420902109414307	-0.22489878090371
HNI	javanicus	14	-0.840848226242124	-58.3393021943825	-0.427776914921236	-0.476030344497066	-0.16977054582095
HNI	javanicus	15	-0.759408496273039	-26.3332375722788	-0.316550802302051	-0.447122080502242	-0.198678809815774
HNI	javanicus	16	-0.717634086512321	-11.4257421800754	-0.299323647390858	-0.456997320471774	-0.188803569846243
HNI	javanicus	17	-0.805076369699641	-18.0888487951262	-0.38926636708873	-0.633828410773813	-0.0119724795442039
HNI	javanicus	18	-0.804412166583663	-20.4387561390353	-0.431207226544151	-0.594470456040284	-0.0513304342777322
HNI	javanicus	19	-0.805240255358629	-19.1825715329873	-0.403646541105457	-0.575881193729795	-0.0699196965882217
HNI	javanicus	20	-0.736029573061035	-20.9691654683813	-0.264571482837492	-0.437264337373594	-0.208536552944423
HNI	javanicus	21	-0.698105961112009	-17.9006758006148	-0.174912615778277	-0.39039071274385	-0.255410177574166
HNI	javanicus	22	-0.820363987284846	-45.0641428191166	-0.568202086693408	-0.382997531498744	-0.262803358819273
HNI	javanicus	23	-0.616393211005089	-19.5219546339269	-0.110237493404436	-0.354565056229891	-0.291235834088125
HNI	javanicus	24	-0.760879152127853	-23.1761710864088	-0.329579122365856	-0.453483399174665	-0.192317491143352
HNI	melastigma	all	-0.653047845399895	-50.9248678661954	-0.240080438879967	-0.265166664557762	-0.214994213202172
HNI	melastigma	1	-0.587042539152644	-14.0547938856297	-0.134576619421058	-0.271231866305113	-0.208929011454821
HNI	melastigma	2	-0.521807780933092	-5.66599549208505	-0.168957102953698	-0.340882702978101	-0.139278174781833
HNI	melastigma	3	-0.799496815854692	-38.5970352850278	-0.539931982275381	-0.314656072128423	-0.165504805631512
HNI	melastigma	4	-0.508356818152367	-7.58323235086285	-0.116900648873552	-0.294166789608676	-0.185994088151258
HNI	melastigma	5	-0.810148236382798	-61.5939014282711	-0.524222162191267	-0.292076922337591	-0.188083955422343
HNI	melastigma	6	-0.773979166634981	-21.5469923956071	-0.468976130543024	-0.330578954649239	-0.149581923110695
HNI	melastigma	7	-0.756579981250292	-32.2928570626384	-0.494660900745861	-0.315019612840865	-0.165141264919069
HNI	melastigma	8	-0.656572586857266	-9.68640607307967	-0.312242766651031	-0.406262633401319	-0.0738982443586154
HNI	melastigma	9	-0.751171875496274	-31.7305814311767	-0.45576008171916	-0.298810672575251	-0.181350205184684
HNI	melastigma	10	-0.461375371202196	-4.99496586655403	-0.0938022043454773	-0.297649824813576	-0.182511052946358
HNI	melastigma	11	-0.760745287876345	-15.6002295912957	-0.521727831109176	-0.438526105086072	-0.0416347726738626
HNI	melastigma	12	-0.710271696304144	-15.4630248413807	-0.382538823095121	-0.356770995070655	-0.12338988268928
HNI	melastigma	13	-0.766708939649578	-32.6183027386223	-0.484829435792136	-0.3215438029988	-0.158617074761134
HNI	melastigma	14	-0.680352814009534	-13.8824047917426	-0.318685185052979	-0.363427830108372	-0.116733047651563
HNI	melastigma	15	-0.67014232585003	-9.50025586756736	-0.254495291232156	-0.386300982210334	-0.0938598955496008
HNI	melastigma	16	-0.630929332809918	-15.9697112333989	-0.234902165561624	-0.3303127439807	-0.149848133779235
HNI	melastigma	17	-0.463877148265291	-2.72919310294705	-0.125444731565026	-0.400412198035321	-0.0797486797246139
HNI	melastigma	18	-0.610087321260767	-6.13780166635269	-0.264312935226894	-0.43297889023737	-0.0471819875225644
HNI	melastigma	19	-0.615482270453954	-7.83784757039153	-0.234668535791101	-0.374025938454545	-0.10613493930539
HNI	melastigma	20	-0.612619793325635	-15.4647212737291	-0.208700253642854	-0.303233504244644	-0.176927373515291
HNI	melastigma	21	-0.61894357657434	-12.598975823769	-0.1580856153857	-0.302291997587522	-0.177868880172413
HNI	melastigma	22	-0.684072050242728	-10.4819926902752	-0.345273630680689	-0.43217813531938	-0.0479827424405549
HNI	melastigma	23	-0.496518500457921	-11.080576849514	-0.0948917162367708	-0.266415011792614	-0.213745865967321
HNI	melastigma	24	-0.645886234858406	-13.4483344566659	-0.25224535867088	-0.345194224844523	-0.134966652915411
HSOK	HdrR	all	0.790649975972568	57.5725869237592	0.649467663026486	0.620515533957709	0.678419792095264
HSOK	HdrR	1	0.855922459533558	23.4758680707044	0.746540636061031	0.565165197583077	0.733770128469895
HSOK	HdrR	2	0.885918950678014	36.5661644953486	0.802897467513062	0.567266253671443	0.731669072381529
HSOK	HdrR	3	0.54803049394422	4.57042433863336	0.400432460829513	0.48708564469024	0.811849681362732
HSOK	HdrR	4	0.869233206402673	32.7116948316604	0.735588358066088	0.568609612047847	0.730325714005126
HSOK	HdrR	5	0.697524237499633	10.0298837876397	0.502657267816788	0.513221076648329	0.785714249404644
HSOK	HdrR	6	0.688820308784512	9.56474443771514	0.488785407988965	0.500926165730076	0.798009160322896
HSOK	HdrR	7	0.323452583250709	2.33941826301256	0.229640518753573	0.478996898804258	0.819938427248715
HSOK	HdrR	8	0.709271314112273	10.1395235794096	0.567337114191252	0.507760811915527	0.791174514137445
HSOK	HdrR	9	0.587114415249549	5.09367959210049	0.473721365780019	0.466628422159661	0.832306903893311
HSOK	HdrR	10	0.879005413355163	24.337294324758	0.810765531815007	0.581457267740088	0.717478058312885
HSOK	HdrR	11	0.539403443874175	5.83320040630022	0.420976066067992	0.505581250175735	0.793354075877238
HSOK	HdrR	12	0.822246694654435	22.2465397011921	0.69230197955742	0.540957772949935	0.757977553103038
HSOK	HdrR	13	0.659204698570983	6.13953891304587	0.472543915568146	0.47355194103546	0.825383385017513
HSOK	HdrR	14	0.880010902636647	21.6550890271572	0.769128830608196	0.554159692423884	0.744775633629088
HSOK	HdrR	15	0.85520157760454	17.2262144736873	0.691393580760689	0.533990655620974	0.764944670431999
HSOK	HdrR	16	0.784907218211824	14.7117259815834	0.591390484426604	0.537118635784115	0.761816690268858
HSOK	HdrR	17	0.846814510989187	12.1336377873944	0.718281093183484	0.454108830740198	0.844826495312775
HSOK	HdrR	18	0.737982707425907	7.54432098853411	0.655214048378425	0.452582733564756	0.846352592488217
HSOK	HdrR	19	0.520035735532336	3.073829081512	0.437186986587109	0.37184856479609	0.927086761256882
HSOK	HdrR	20	0.742890344098598	10.8247403978665	0.533053815793898	0.498871449128173	0.8000638769248
HSOK	HdrR	21	0.895193322253746	38.4645708103827	0.778736043091099	0.569003307970162	0.729932018082811
HSOK	HdrR	22	0.712902802380137	16.4660235542391	0.450586479255297	0.555767165632635	0.743168160420337
HSOK	HdrR	23	0.882084909153047	27.5959486723847	0.761570666673051	0.556029677902932	0.74290564815004
HSOK	HdrR	24	0.897923481722586	34.1149225022161	0.754726251062272	0.541680438222469	0.757254887830503
HSOK	HNI	all	-0.219163134482739	-9.07852024775849	-0.0365886567888253	-0.044461000665708	-0.0287163129119425
HSOK	HNI	1	-0.574641478388177	-11.0600508821142	-0.111712518638913	-0.0660193845945199	-0.0071579289831306
HSOK	HNI	2	-0.245122653713806	-3.45237319163395	-0.0436898717516465	-0.0635857999320649	-0.00959151364558567
HSOK	HNI	3	0.0657019828617036	1.85904100472386	0.00994815934408322	-0.0477547232050042	-0.0254225903726463
HSOK	HNI	4	-0.41884257591385	-4.04420514478082	-0.0736398013912496	-0.0712720868997733	-0.00190522667787719
HSOK	HNI	5	0.0201663152624285	0.486759728221263	0.00352586000111071	-0.0479705527971965	-0.0252067607804541
HSOK	HNI	6	0.176009424651075	3.74778286020488	0.0322217862570005	-0.0593038433477185	-0.0138734702299321
HSOK	HNI	7	0.100064181826852	1.04713995526538	0.0245469123835672	-0.0831524479854995	0.00997513440784894
HSOK	HNI	8	-0.0521244805659382	-0.839696122190635	-0.00800120427467031	-0.0538773683872371	-0.0192999451904134
HSOK	HNI	9	0.143615052765248	3.92412418018751	0.0288144175758015	-0.05416839002807	-0.0190089235495805
HSOK	HNI	10	-0.695120994799083	-22.1907696062266	-0.113136225654962	-0.0606108805107676	-0.0125664330668829
HSOK	HNI	11	0.100980897985723	2.78288594535404	0.0173655938651258	-0.0487897294827283	-0.0243875840949223
HSOK	HNI	12	0.0996006575016425	1.80755740891355	0.0156075698042712	-0.0531459951534804	-0.0200313184241701
HSOK	HNI	13	0.0735209407651047	1.28834506087806	0.00996395068350222	-0.0519333724709013	-0.0212439411067492
HSOK	HNI	14	-0.0445678128846408	-0.6952725472223	-0.00571464455204524	-0.0497676988672305	-0.0234096147104201
HSOK	HNI	15	-0.271167133660761	-3.35682662796818	-0.0327448988523335	-0.0587013164715441	-0.0144759971061064
HSOK	HNI	16	-0.194918894341731	-2.12479537615728	-0.031990997163077	-0.065736356429372	-0.00744095714827848
HSOK	HNI	17	-0.345172544915559	-2.29565657935584	-0.0403588961730203	-0.0667904349132997	-0.00638687866435087
HSOK	HNI	18	-0.131270687866885	-2.22770190904934	-0.0268075258503175	-0.0552289431030962	-0.0179483704745543
HSOK	HNI	19	-0.165511898627381	-2.88839479449559	-0.037141813357779	-0.063297501387853	-0.00987981218979752
HSOK	HNI	20	-0.230991144774347	-2.10517765288633	-0.0467408494621209	-0.0779092306921291	0.00473191711447857
